,id,uri,estateType,offerType,disposition,imageAltText,address,surface,surfaceLand,tags,price,charges,currency,petFriendly,reserved,highlighted,roommate,project,originalPrice,isDiscounted,nemoreport,isNew,videos,links,__typename,mainImage.id,mainImage.url,mainImage.__typename,gps.lat,gps.lng,gps.__typename,mortgageData.rateLow,mortgageData.rateHigh,mortgageData.loan,mortgageData.years,mortgageData.__typename,project.id,project.__typename,mainImage,nemoreport.id,nemoreport.status,nemoreport.timeCreated,nemoreport.__typename
0,791725,791725-nabidka-pronajem-bytu-druzstevni-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 55 m², Družstevní, Hlavní město Praha","Družstevní, Praha - Nusle",55,,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Parkování']",14000,5000,CZK,False,False,False,False,,14000,False,,True,[],[],Advert,16714470,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791725/1688929224-ghqtsflfhb-phpmqaolb.jpg,Image,50.06275,14.44691,GPSPoint,,,,,MortgageData,,,,,,,
1,514258,514258-nabidka-pronajem-bytu-pod-harfou,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 56 m², Pod Harfou, ","Pod Harfou, Praha - Vysočany",56,,"['MHD 3 minuty pěšky', 'Vybaveno', 'Garáž', 'Balkón 4,5 m²']",20000,7600,CZK,,False,True,False,,20000,False,,True,[],[],Advert,4133311,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/514k/514258/1523013970-asxaz-dsc06528.jpg,Image,50.1042813,14.5104608,GPSPoint,,,,,MortgageData,,,,,,,
2,791722,791722-nabidka-pronajem-bytu-limuzska-praha,BYT,PRONAJEM,DISP_3_1,"Pronájem bytu 3+1 64 m², Limuzská, Praha","Limuzská, Praha - Malešice",64,,"['MHD 2 minuty pěšky', 'Vybaveno', 'Výtah', 'Lodžie 4 m²']",23000,5350,CZK,False,False,False,False,,23000,False,,True,[],[],Advert,16714414,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791722/1688928390-yemrnefjec-phpulm1wj.jpg,Image,50.08174,14.50788,GPSPoint,,,,,MortgageData,,,,,,,
3,791723,791723-nabidka-pronajem-bytu-ferrariho-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 48 m², Ferrariho, Hlavní město Praha","Ferrariho, Praha - Stodůlky",48,,"['MHD 3 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Garáž', 'Balkón 7 m²', 'Sklep 2 m²']",16000,4500,CZK,False,False,False,False,,16000,False,,True,[],[],Advert,16714423,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791723/1688928555-fmbvvlmina-phprkdmc6.jpg,Image,50.044417,14.302747222807,GPSPoint,,,,,MortgageData,,,,,,,
4,785066,785066-nabidka-pronajem-bytu-belehradska-praha,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 51 m², Bělehradská, Praha","Bělehradská, Praha - Vinohrady",51,,"['MHD do minuty pěšky', 'Částečně vybaveno', 'Výtah']",15500,4000,CZK,False,False,False,False,,15500,False,,False,[],[],Advert,16305161,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/785k/785066/1685391674-iqotfyrlyw-php4ctfzg.jpg,Image,50.06829,14.4342,GPSPoint,,,,,MortgageData,,,,,,,
5,630873,630873-nabidka-pronajem-bytu-michnova-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 40 m², Michnova, Praha","Michnova, Praha - Chodov",40,0.0,"['MHD 3 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Sklep 1,2 m²']",13990,5480,CZK,,False,True,False,,13990,False,,False,[],[],Advert,10639933,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/630k/630873/1602696683-oxgtuhuvau.jpg,Image,50.03068,14.52172,GPSPoint,,,,,MortgageData,,,,,,,
6,791713,791713-nabidka-pronajem-bytu-graficka-prague,BYT,PRONAJEM,DISP_3_KK,"Pronájem bytu 3+kk 92 m², Grafická, Prague","Grafická, Praha - Smíchov",92,,"['MHD 2 minuty pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Garáž']",33500,7500,CZK,False,False,True,False,,33500,False,,True,[],[],Advert,16714035,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791713/1688925712-qaucswsstx-phpfplsxc.jpg,Image,50.0729784,14.3971099,GPSPoint,,,,,MortgageData,,,,,,,
7,788576,788576-nabidka-pronajem-bytu-bulharska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 53 m², Bulharská, Hlavní město Praha","Bulharská, Praha - Vršovice",53,,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Parkování']",18000,5900,CZK,False,False,False,False,,20000,True,,False,[],[],Advert,16505797,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/788k/788576/1687095911-rplucmtifz-phpluez9r.jpg,Image,50.07161,14.45719,GPSPoint,,,,,MortgageData,,,,,,,
8,789577,789577-nabidka-pronajem-bytu-28-pluku-praha,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 59 m², 28. pluku, Praha, Praha","28. pluku, Praha - Vršovice",59,,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Sklep 2 m²']",20000,4494,CZK,True,False,True,False,,20000,False,,True,[],[],Advert,16579541,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/789k/789577/1687606194-mlaqogbpvj-phpjlytm8.jpg,Image,50.0718,14.46793,GPSPoint,,,,,MortgageData,,,,,,,
9,78413,78413-nabidka-pronajem-bytu-michelska,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 25 m², Michelská, ","Michelská, Praha - Michle",25,0.0,"['MHD 1 minuta pěšky', 'Částečně vybaveno']",11900,500,CZK,,False,False,False,,11900,False,,True,[],[],Advert,12640628,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/78k/78413/1620648008-aoztnbzfpa.jpg,Image,50.0518202,14.4548333,GPSPoint,,,,,MortgageData,,,,,,,
10,790272,790272-nabidka-pronajem-bytu-prubezna-nupaky,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 50 m², Průběžná, Nupaky","Průběžná, Nupaky, Středočeský kraj",50,,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Parkování', 'Sklep 2 m²']",15000,4300,CZK,False,False,False,False,,15000,False,,False,[],[],Advert,16626165,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790272/1687981447-wotfgiasrz-php1zlc1m.jpg,Image,49.99215,14.60572,GPSPoint,,,,,MortgageData,,,,,,,
11,582343,582343-nabidka-pronajem-bytu-pruchova-praha,BYT,PRONAJEM,DISP_3_KK,"Pronájem bytu 3+kk 55 m², Průchova, Praha","Průchova, Praha - Košíře",55,0.0,"['MHD 1 minuta pěšky', 'Vybaveno', 'Terasa 54 m²']",24000,6600,CZK,True,False,True,False,,24000,False,,False,[],[],Advert,16683912,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/582k/582343/1688458126-vepiznvemu-phpfsg0cx.jpg,Image,50.062899,14.364914,GPSPoint,,,,,MortgageData,,,,,,,
12,791645,791645-nabidka-pronajem-bytu-rixdorfska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 38 m², Rixdorfská, Hlavní město Praha","Rixdorfská, Praha - Žižkov",38,,"['MHD 5 minut pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Sklep 8 m²']",9800,4800,CZK,True,False,True,False,,9800,False,,False,[],[],Advert,16711488,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791645/1688831971-gfukldxrhw-phps6fqt3.jpg,Image,50.0894388,14.4827657,GPSPoint,,,,,MortgageData,,,,,,,
13,680315,680315-nabidka-pronajem-bytu-v-jame-hlavni-mesto-praha,BYT,PRONAJEM,DISP_3_1,"Pronájem bytu 3+1 110 m², V Jámě, Hlavní město Praha","V Jámě, Praha - Nové Město",110,0.0,"['MHD 2 minuty pěšky', 'Vybaveno', 'Výtah', 'Sklep 9 m²']",34900,6680,CZK,,False,True,False,,40000,True,,False,[],[],Advert,12909936,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/680k/680315/1629290886-mlkpjlzabs.jpg,Image,50.07994,14.42514,GPSPoint,,,,,MortgageData,,,,,,,
14,785455,785455-nabidka-pronajem-bytu-na-louzi-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 51 m², Na Louži, Praha, Praha","Na Louži, Praha - Vršovice",51,,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Výtah', 'Parkování', 'Balkón 9 m²', 'Sklep 2 m²', 'Terasa 49 m²', 'Lodžie 1 m²']",30000,4000,CZK,False,False,False,False,,30000,False,,False,[],[],Advert,16329232,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/785k/785455/1685547294-oiwdgpnwox-phpiauqn0.jpg,Image,50.06637,14.45843,GPSPoint,,,,,MortgageData,,,,,,,
15,724747,724747-nabidka-pronajem-bytu,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 51 m², ",Praha - Podolí,51,,"['MHD 5 minut pěšky', 'Částečně vybaveno', 'Balkón 2 m²']",19000,5500,CZK,,False,False,False,,19000,False,,True,[],[],Advert,13659854,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/724k/724747/1657007394-hyieunwzba-phpvqifjy.jpg,Image,50.05259,14.4239,GPSPoint,,,,,MortgageData,,,,,,,
16,791703,791703-nabidka-pronajem-bytu-sekaninova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 36 m², Sekaninova, Praha, Praha","Sekaninova, Praha - Nusle",36,,"['MHD 1 minuta pěšky', 'Částečně vybaveno']",15000,580,CZK,False,False,False,False,,15000,False,,True,[],[],Advert,16713541,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791703/1688918369-zmwbatydro-phpm9pxus.jpg,Image,50.06601,14.42505,GPSPoint,,,,,MortgageData,,,,,,,
17,450354,450354-nabidka-pronajem-bytu-stara-naves-praha-18,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 30 m², Stará náves, Praha 18","Stará náves, Praha - Letňany",30,,"['MHD 4 minuty pěšky', 'Vybaveno', 'Balkón 1,5 m²']",13000,4000,CZK,,False,True,False,,13000,False,,True,[],[],Advert,16713158,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/450k/450354/1688897298-yyazjubimq-phpcax9r9.jpg,Image,50.1390794,14.5127743,GPSPoint,,,,,MortgageData,,,,,,,
18,789933,789933-nabidka-pronajem-bytu-u-plynarny-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 37 m², U Plynárny, Praha, Praha","U Plynárny, Praha - Michle",37,,"['MHD do minuty pěšky', 'Výtah', 'Sklep 3,5 m²']",12500,2500,CZK,False,False,True,False,,12500,False,,False,[],[],Advert,16603585,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/789k/789933/1687851076-tyvjblfyxf-phpbegtjm.jpg,Image,50.05706,14.46998,GPSPoint,,,,,MortgageData,,,,,,,
19,791651,791651-nabidka-pronajem-bytu-frantiska-kadlece-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 24 m², Františka Kadlece, Praha","Františka Kadlece, Praha - Libeň",24,,"['MHD 3 minuty pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Balkón 4 m²', 'Sklep 2 m²']",16900,3600,CZK,False,False,False,False,,16900,False,,True,[],[],Advert,16711692,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791651/1688838602-fmvwzwhrye-php88w5fq.jpg,Image,50.1142768,14.4777217,GPSPoint,,,,,MortgageData,,,,,,,
20,791697,791697-nabidka-pronajem-bytu-eliasova-praha,BYT,PRONAJEM,DISP_3_KK,"Pronájem bytu 3+kk 79 m², Eliášova, Praha","Eliášova, Praha - Bubeneč",79,,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Výtah', 'Sklep 1,5 m²']",30000,8000,CZK,False,False,True,False,,30000,False,,True,[],[],Advert,16713407,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791697/1688904248-qxlimjqbmh-phpwbmdpj.jpg,Image,50.09985,14.40249,GPSPoint,,,,,MortgageData,,,,,,,
21,548054,548054-nabidka-pronajem-bytu-nikoly-tesly-hlavni-mesto-praha,BYT,PRONAJEM,DISP_4_1,"Pronájem bytu 4+1 123 m², Nikoly Tesly, Hlavní město Praha","Nikoly Tesly, Praha - Dejvice",123,0.0,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Balkón 4 m²', 'Terasa 8 m²']",29500,6000,CZK,,False,True,False,,29500,False,,True,[],[],Advert,5053319,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/548k/548054/1548974440-trtwjufusf.jpg,Image,50.1053188,14.393599,GPSPoint,,,,,MortgageData,,,,,,,
22,789346,789346-nabidka-pronajem-bytu-v-zelenem-udoli-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 56 m², V Zeleném údolí, Hlavní město Praha","V Zeleném údolí, Praha - Kunratice",56,,"['MHD 3 minuty pěšky', 'Vybaveno', 'Výtah', 'Garáž', 'Lodžie 4 m²']",19900,5200,CZK,False,False,False,False,,19900,False,,False,[],[],Advert,16562996,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/789k/789346/1687446876-celbvjdxzd-phpz0s0lj.jpg,Image,50.02124,14.46581,GPSPoint,,,,,MortgageData,,,,,,,
23,307284,307284-nabidka-pronajem-bytu-krumlovska,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 32 m², Krumlovská, Praha, Praha","Krumlovská, Praha - Michle",32,0.0,"['MHD 1 minuta pěšky', 'Vybaveno', 'Výtah', 'Balkón 5 m²']",14500,35000,CZK,,False,True,False,,14500,False,,True,[],[],Advert,7303086,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/307k/307284/1591266408-tqaxihqftn.jpg,Image,50.0433194,14.4582698,GPSPoint,,,,,MortgageData,,,,,,,
24,715474,715474-nabidka-pronajem-bytu-heydukova-hlavni-mesto-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 25 m², Heydukova, Praha, Praha","Heydukova, Praha - Libeň",25,0.0,"['MHD 1 minuta pěšky', 'Vybaveno']",11500,3500,CZK,,False,False,False,,11500,False,,True,[],[],Advert,13509363,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/715k/715474/1650613332-bgwdrbsjhy.jpg,Image,50.10275,14.47574,GPSPoint,,,,,MortgageData,,,,,,,
25,784617,784617-nabidka-pronajem-bytu-na-krtine-praha,BYT,PRONAJEM,DISP_4_KK,"Pronájem bytu 4+kk 118 m², Na Křtině, Praha","Na Křtině, Praha - Újezd u Průhonic",118,,"['MHD 5 minut pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Garáž', 'Balkón 12 m²', 'Sklep 40 m²', 'Terasa 218 m²']",50000,7000,CZK,False,False,False,False,,50000,False,,False,[],[],Advert,16280862,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/784k/784617/1685105740-symnihzylh-phpdourba.jpg,Image,50.02108,14.52487,GPSPoint,,,,,MortgageData,,,,,,,
26,772405,772405-nabidka-pronajem-bytu-horejsi-nabrezi-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 50 m², Hořejší nábřeží, Praha, Praha","Hořejší nábřeží, Praha - Smíchov",50,,"['MHD 3 minuty pěšky', 'Vybaveno', 'Výtah', 'Sklep 6 m²', 'Terasa 6 m²']",25000,8000,CZK,False,False,False,False,,25000,False,,False,[],[],Advert,15658482,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/772k/772405/1680019958-hjshdwwkik-phpjbs9on.jpg,Image,50.07154,14.41038,GPSPoint,,,,,MortgageData,,,,,,,
27,791691,791691-nabidka-pronajem-bytu-pocernicka-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 51 m², Počernická, Hlavní město Praha","Počernická, Praha - Strašnice",51,,"['MHD do minuty pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Garáž', 'Balkón 4,1 m²', 'Sklep 3 m²']",23000,6216,CZK,False,False,True,False,,23000,False,,True,[],[],Advert,16713282,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791691/1688905638-itviaobjwv-phpruayqo.jpg,Image,50.0804712,14.4858055,GPSPoint,,,,,MortgageData,,,,,,,
28,791059,791059-nabidka-pronajem-bytu-myslikova-hlavni-mesto-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 36 m², Myslíkova, Praha, Praha","Myslíkova, Praha - Nové Město",36,,"['MHD 1 minuta pěšky', 'Vybaveno']",19500,1200,CZK,False,False,True,False,,19500,False,,False,[],[],Advert,16687082,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791059/1688469896-awylzrwgfy-phphmjfhr.jpg,Image,50.07745,14.41654,GPSPoint,,,,,MortgageData,,,,,,,
29,783291,783291-nabidka-pronajem-bytu-v-pristavu-praha,BYT,PRONAJEM,DISP_4_KK,"Pronájem bytu 4+kk 130 m², V přístavu, Praha","V přístavu, Praha - Holešovice",130,0.0,"['MHD 1 minuta pěšky', 'Výtah', 'Parkování', 'Garáž', 'Balkón 8,5 m²', 'Sklep 4 m²', 'Terasa 9,4 m²']",48000,9015,CZK,,False,False,False,,50000,True,,False,[],[],Advert,16204260,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/783k/783291/1569081229-qtcknfqbwe.jpg,Image,50.1077399,14.4550934,GPSPoint,,,,,MortgageData,,,,,,,
30,781126,781126-nabidka-pronajem-bytu-sovi-vrsek-praha,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 83 m², Soví vršek, Praha, Praha","Soví vršek, Praha - Libeň",83,,"['MHD 3 minuty pěšky', 'Částečně vybaveno', 'Balkón 11 m²']",21000,6500,CZK,False,False,True,False,,21000,False,,True,[],[],Advert,16074978,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/781k/781126/1683450136-nbyvobtofw-phpdsmtff.jpg,Image,50.11431,14.48069,GPSPoint,,,,,MortgageData,,,,,,,
31,791048,791048-nabidka-pronajem-bytu-rohacova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 78 m², Roháčova, Praha, Praha","Roháčova, Praha - Žižkov",78,,"['MHD 1 minuta pěšky', 'Částečně vybaveno']",25882,1876,CZK,False,False,True,False,,25882,False,,False,[],[],Advert,16686586,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791048/1688466898-uydjslexxt-php3wgjaf.jpg,Image,50.08662,14.45313,GPSPoint,,,,,MortgageData,,,,,,,
32,632045,632045-nabidka-pronajem-bytu-vokacova-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 67 m², Vokáčova, Praha, Praha","Vokáčova, Praha - Michle",67,0.0,"['MHD 4 minuty pěšky', 'Výtah', 'Parkování', 'Garáž', 'Balkón 2 m²', 'Sklep 6 m²', 'Lodžie 8 m²']",18800,4900,CZK,True,False,True,False,,18800,False,,True,[],[],Advert,16711365,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/632k/632045/1688824163-bopydkfsip-phpmw00o8.jpg,Image,50.048433,14.447016,GPSPoint,,,,,MortgageData,,,,,,,
33,789182,789182-nabidka-pronajem-bytu-vitove-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 36 m², Vítové, Praha","Vítové, Praha - Hlubočepy",36,,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Balkón 5 m²']",14000,2100,CZK,False,False,False,False,,14500,False,,False,[],[],Advert,16549470,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/789k/789182/1687369328-jgowtltfcw-phpmq7p6q.jpg,Image,50.02879,14.36108,GPSPoint,,,,,MortgageData,,,,,,,
34,791675,791675-nabidka-pronajem-bytu-tupolevova-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 58 m², Tupolevova, Praha, Praha","Tupolevova, Praha - Letňany",58,,"['MHD 2 minuty pěšky', 'Vybaveno', 'Garáž', 'Lodžie 3,4 m²']",20500,5700,CZK,False,False,False,False,,20500,False,,True,[],[],Advert,16713048,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791675/1688894293-gtbvkfnoqj-phpsintcz.jpg,Image,50.13257,14.50706,GPSPoint,,,,,MortgageData,,,,,,,
35,521592,521592-nabidka-pronajem-bytu-u-kanalky-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 45 m², U Kanálky, Praha, Praha","U Kanálky, Praha - Vinohrady",45,0.0,"['MHD 3 minuty pěšky', 'Vybaveno', 'Výtah']",23500,4500,CZK,,False,False,False,,19500,False,,True,[],[],Advert,4314268,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/521k/521592/1528377687-juhqy-kan-detail1.jpg,Image,50.0781932,14.4457107,GPSPoint,,,,,MortgageData,,,,,,,
36,527389,527389-nabidka-pronajem-bytu-borivojova,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 52 m², Bořivojova, Praha, Praha","Bořivojova, Praha - Žižkov",52,0.0,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Sklep 5 m²']",19500,2500,CZK,,False,True,False,,19500,False,,False,[],[],Advert,4502515,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/527k/527389/1532763029-pymau-kuchyne-23.jpg,Image,50.0826385,14.4533897,GPSPoint,,,,,MortgageData,,,,,,,
37,791672,791672-nabidka-pronajem-bytu-drnovska-praha,BYT,PRONAJEM,DISP_4_KK,"Pronájem bytu 4+kk 130 m², Drnovská, Praha","Drnovská, Praha - Ruzyně",130,,"['MHD 4 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Parkování', 'Garáž', 'Balkón 10 m²', 'Sklep 4 m²', 'Terasa 15 m²']",29900,7000,CZK,False,False,True,False,,29900,False,,True,[],[],Advert,16712942,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791672/1688893237-zfhjmrhgwp-phphbkhr2.jpg,Image,50.09181,14.29914,GPSPoint,,,,,MortgageData,,,,,,,
38,432247,432247-nabidka-pronajem-bytu-u-druhe-baterie-praha,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 45 m², U Druhé baterie, Praha","U Druhé baterie, Praha - Břevnov",45,0.0,"['MHD 2 minuty pěšky', 'Vybaveno']",19000,5000,CZK,,False,True,False,,19000,False,,True,[],[],Advert,14232503,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/432k/432247/1669304577-jeiyllrgcx-phpxfgous.jpg,Image,50.0895188,14.366109,GPSPoint,,,,,MortgageData,,,,,,,
39,605573,605573-nabidka-pronajem-bytu-braunerova-praha,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 63 m², Braunerova, Praha, Praha","Braunerova, Praha - Libeň",63,0.0,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Sklep 3 m²']",13800,700,CZK,,False,False,False,,13500,False,,True,[],[],Advert,16713059,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/605k/605573/1688894561-gflqgqaqzl-phpgc7lfp.jpg,Image,50.112882,14.474947,GPSPoint,,,,,MortgageData,,,,,,,
40,783368,783368-nabidka-pronajem-bytu-u-mlynskeho-kanalu-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 39 m², U Mlýnského kanálu, Praha","U Mlýnského kanálu, Praha - Karlín",39,,"['MHD 3 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Garáž', 'Sklep 2,5 m²', 'Terasa 33 m²']",23990,3900,CZK,False,False,False,False,,23900,False,,False,[],[],Advert,16365005,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/783k/783368/1685813859-endpyectqv-phpz1xc09.jpg,Image,50.09587,14.45243,GPSPoint,,,,,MortgageData,,,,,,,
41,436864,436864-nabidka-pronajem-bytu-smilovskeho-praha,BYT,PRONAJEM,DISP_3_KK,"Pronájem bytu 3+kk 110 m², Šmilovského, Praha, Praha","Šmilovského, Praha - Vinohrady",110,0.0,"['MHD 4 minuty pěšky', 'Vybaveno', 'Výtah']",28500,3500,CZK,,False,True,False,,26500,False,,False,[],[],Advert,5807478,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/436k/436864/1564502100-exvnvbdtbr.jpg,Image,50.0708474,14.4421603,GPSPoint,,,,,MortgageData,,,,,,,
42,755256,755256-nabidka-pronajem-bytu-k-barrandovu-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 28 m², K Barrandovu, Praha, Praha","K Barrandovu, Praha - Hlubočepy",28,,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Výtah', 'Balkón 3 m²']",15000,1800,CZK,False,False,False,False,,17000,True,,False,[],[],Advert,16656634,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/755k/755256/1688192400-miacbaywrd-phpdwwp2m.jpg,Image,50.02655,14.36771,GPSPoint,,,,,MortgageData,,,,,,,
43,790015,790015-nabidka-pronajem-bytu-decinska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 45 m², Děčínská, Hlavní město Praha","Děčínská, Praha - Střížkov",45,,"['MHD 3 minuty pěšky', 'Vybaveno', 'Parkování']",13200,3000,CZK,True,False,False,False,,13200,False,,False,[],[],Advert,16608526,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790015/1687870716-xebtdzelfq-phpxok3cv.jpg,Image,50.12468,14.48231,GPSPoint,,,,,MortgageData,,,,,,,
44,546187,546187-nabidka-pronajem-bytu-na-spojce-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 43 m², Na Spojce, Praha, Praha","Na Spojce, Praha - Vršovice",43,0.0,"['MHD 1 minuta pěšky', 'Vybaveno', 'Balkón 5 m²']",19600,4300,CZK,,False,True,False,,15000,False,,False,[],[],Advert,4991311,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/546k/546187/1547629867-tekxpemoyk.jpg,Image,50.0674218,14.4561954,GPSPoint,,,,,MortgageData,,,,,,,
45,542898,542898-nabidka-pronajem-bytu-mladeze-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 47 m², Mládeže, Praha, Praha","Mládeže, Praha - Břevnov",47,0.0,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Výtah']",15500,6200,CZK,,False,False,False,,15000,False,,True,[],[],Advert,4913604,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/542k/542898/1544560755-gxyoepxqmx.png,Image,50.085467,14.371295,GPSPoint,,,,,MortgageData,,,,,,,
